Timestamp,PM2.5,Temperature,Humidity,Soil_Moisture,Biodiversity_Index,Nutrient_Level,Water_Quality,Air_Quality_Index,Pollution_Level,Soil_pH,Dissolved_Oxygen,Chemical_Oxygen_Demand,Biochemical_Oxygen_Demand,Total_Dissolved_Solids,Ecological_Health_Label
9/22/2018 22:00,55.38319881,18.5716588,33.47964047,28.32593767,10,50,2,84.91933799,Low,7.746119126,4.52049532,150.8994651,80.77350251,92.97626685,Ecologically Healthy
9/22/2018 23:00,84.89915038,17.78413246,52.50837497,24.81379289,7,0,0,155.6541461,Low,8.273412385,8.018270587,67.62414952,87.31210953,244.6239356,Ecologically Healthy
9/23/2018 0:00,66.11930378,14.37342058,41.87859104,41.34771518,13,50,1,124.6638729,Low,5.005906908,4.096033382,100.4853693,98.62787441,169.2073547,Ecologically Healthy
9/23/2018 1:00,483.687885,24.24345562,71.17510478,13.88678275,10,0,0,93.48488372,Low,7.712159403,6.060160038,23.40986989,2.718766059,70.10869345,Ecologically Healthy
9/23/2018 2:00,113.8279344,12.92645139,33.65790175,23.29259947,9,50,1,87.11751003,Moderate,5.961541139,7.724596634,2.267745876,96.38059027,269.2571281,Ecologically Stable
9/23/2018 3:00,75.44680728,20.46056513,97.963895,40.67799899,12,0,0,108.1754967,Low,8.122923541,8.217601132,174.0771427,172.5407997,310.2792939,Ecologically Stable
9/23/2018 4:00,49.66788934,17.44304155,40.31047588,41.52053495,5,0,1,108.7742631,Low,6.05960546,5.562669171,166.703173,57.73709185,374.6019954,Ecologically Stable
9/23/2018 5:00,106.7157915,17.18918223,80.69161008,33.27982573,8,0,0,93.63941204,Moderate,7.961042378,4.743282351,90.36286166,194.1477896,203.2221752,Ecologically Healthy
9/23/2018 6:00,181.1552802,20.31767407,84.52605491,32.31239686,11,100,1,132.0540364,Low,5.9097175,6.367254303,31.02895822,136.1237374,125.3868741,Ecologically Degraded
9/23/2018 7:00,17.33227699,23.46106342,41.6353342,15.27063012,14,50,1,107.4629714,Low,6.008100678,7.603545655,276.589778,117.2067586,362.4484533,Ecologically Degraded
9/23/2018 8:00,104.681242,18.97757633,87.66596996,40.20079976,6,0,1,112.5410958,Low,7.27622673,9.658722239,220.7840795,46.8113826,456.5105913,Ecologically Healthy
9/23/2018 9:00,72.05596651,15.40514515,31.62840112,30.2865695,12,0,0,103.7709505,Low,6.25240723,10.33467329,139.9310568,19.54909042,33.55479631,Ecologically Stable
9/23/2018 10:00,143.4447501,24.40193547,76.20104954,26.11179785,15,0,0,77.08060821,High,7.146044124,3.360694373,238.4484661,66.4199289,380.2537306,Ecologically Stable
9/23/2018 11:00,85.6990012,19.89073987,54.36517483,20.67009668,9,150,0,102.2569262,Low,6.94557521,10.12028976,215.6521077,119.8117834,257.0489346,Ecologically Healthy
9/23/2018 12:00,116.65273,19.304285,39.63273568,24.70059044,5,0,0,78.19472122,Low,5.222231567,6.595896878,1.520285541,198.0169948,159.9276983,Ecologically Healthy
9/23/2018 13:00,284.6792115,15.53528399,91.13592976,57.59439137,5,0,0,107.1353552,Low,5.253815788,6.90240528,48.06020226,75.87678971,74.69513206,Ecologically Healthy
9/23/2018 14:00,146.7728464,21.12864286,79.38004907,36.65549949,13,0,3,74.80979842,Low,6.298014165,4.946686255,207.1649325,36.97431967,131.7882826,Ecologically Healthy
9/23/2018 15:00,65.78533586,23.9144959,89.50571121,21.23808437,8,100,0,90.67764701,Low,8.079085088,6.102629826,178.1031626,22.32707912,305.5456974,Ecologically Healthy
9/23/2018 16:00,35.35527158,23.74193829,44.91187606,18.60371028,10,0,0,71.42149367,Low,8.194208197,5.894449381,64.01149015,32.13636317,44.76477088,Ecologically Stable
9/23/2018 17:00,72.20363534,26.18741195,71.22915976,2.768559849,7,50,0,97.30672717,Low,5.555547655,6.567893047,105.154722,26.56542615,235.5531393,Ecologically Stable
9/23/2018 18:00,35.85820917,24.71189816,99.15120253,13.4511319,6,200,1,121.6714494,Low,7.362566445,8.875713253,294.805098,148.3510683,300.2245215,Ecologically Healthy
9/23/2018 19:00,91.49898472,15.86920392,83.96496661,43.29548443,13,0,0,89.39547931,Moderate,7.47484217,5.458175979,265.4819434,118.509455,372.2842744,Ecologically Stable
9/23/2018 20:00,91.70027363,18.34222257,75.44727271,51.14655052,9,50,0,116.810409,Low,8.380856385,10.29358248,259.4723014,6.575076027,51.24013735,Ecologically Healthy
9/23/2018 21:00,21.39107002,17.96457582,51.10218655,40.23826933,11,50,0,93.05108357,Low,6.632056602,6.105597975,1.634286035,37.60225373,464.5018863,Ecologically Healthy
9/23/2018 22:00,89.63706531,15.99987036,72.96049535,24.95707638,11,50,0,114.788011,Low,7.22573676,5.519285139,142.6355588,48.48871976,154.017595,Ecologically Healthy
9/23/2018 23:00,229.4923802,23.8023304,48.05056522,31.59958526,10,0,1,105.28743,Low,7.918319011,6.762527937,173.1269103,26.05006225,9.949583307,Ecologically Degraded
9/24/2018 0:00,87.20963126,18.82947782,99.66200324,22.86010692,10,0,0,72.44700233,Low,5.155793873,7.872038219,94.02949354,134.2094293,359.4027757,Ecologically Healthy
9/24/2018 1:00,60.21032377,14.78706108,72.92385873,55.50541427,9,0,0,81.35530899,Low,7.801690801,7.154124794,142.0498415,178.0624385,197.0991703,Ecologically Healthy
9/24/2018 2:00,138.8571652,9.949503437,63.63407797,51.46732408,11,50,2,99.76882598,Moderate,7.964175707,6.009192605,143.5759804,115.8660652,119.4251207,Ecologically Stable
9/24/2018 3:00,73.4346016,28.21284955,93.85042468,29.29041947,6,100,2,85.01547196,Low,8.441219665,3.421096123,266.6858707,68.07813511,61.49935799,Ecologically Degraded
9/24/2018 4:00,78.08319363,17.48020359,68.10829643,23.70154592,9,0,1,107.6822588,Low,6.828456429,7.449006912,263.4175792,161.0729231,264.4290242,Ecologically Stable
9/24/2018 5:00,176.0598737,19.74059358,76.71122383,16.68494237,9,100,3,106.1977151,Low,8.238966117,5.635275946,261.7597842,57.79296699,421.5520497,Ecologically Healthy
9/24/2018 6:00,38.12391675,17.68824872,38.074276,37.41547698,7,0,0,83.4695697,Low,6.648975276,9.786657457,109.0397497,108.3682415,63.60628797,Ecologically Degraded
9/24/2018 7:00,156.2429387,16.91093316,53.67676535,14.42092518,12,50,1,104.9518988,Low,8.332058991,7.852111264,200.3541231,113.9257804,468.2301385,Ecologically Healthy
9/24/2018 8:00,20.25576741,27.49693181,44.61062544,15.6399399,4,100,0,110.4720588,Moderate,5.004590792,6.417502009,264.7076851,39.40715293,455.0706635,Ecologically Critical
9/24/2018 9:00,306.2499366,18.21933999,54.82615119,45.28889333,9,0,0,122.7755594,Low,7.93501369,7.328529971,37.16247802,108.8206727,378.3438666,Ecologically Stable
9/24/2018 10:00,39.12521183,18.9159906,54.73061019,4.921303807,10,0,0,84.6771759,High,7.955507219,7.544025964,183.5780163,189.5488697,352.7868886,Ecologically Healthy
9/24/2018 11:00,88.58787995,25.79674198,31.61199855,46.19986406,5,0,1,115.7015441,Low,5.525640782,7.480346171,107.9268036,172.0195017,172.3980101,Ecologically Stable
9/24/2018 12:00,205.5227128,19.70067866,40.85704321,29.63095524,6,50,0,89.48729233,Low,6.634868959,8.759967452,209.0693102,53.50693684,217.3491289,Ecologically Stable
9/24/2018 13:00,20.8062204,20.97023309,57.71617916,46.41466025,8,100,1,106.3662781,Moderate,8.029025074,6.352143237,32.5604498,130.7682846,382.1809561,Ecologically Healthy
9/24/2018 14:00,54.65366056,9.13443123,53.87382495,34.19741995,10,0,1,112.5429738,Low,5.827052005,8.951572713,193.7685415,7.483583842,263.3196948,Ecologically Stable
9/24/2018 15:00,147.7763925,15.25370318,54.81303673,24.57455997,7,0,1,116.9271061,High,5.009505824,5.055647654,35.44535928,161.0469102,55.63741547,Ecologically Healthy
9/24/2018 16:00,13.54475447,11.60851772,51.84827501,12.85962483,12,0,1,125.3013472,Low,5.895269259,6.100411369,291.0376063,12.66811102,206.433672,Ecologically Healthy
9/24/2018 17:00,118.6527524,22.12754721,96.22637321,42.99290526,5,0,1,108.5365228,Low,5.788016613,10.30858717,268.6044427,177.0851582,289.0983551,Ecologically Healthy
9/24/2018 18:00,106.339728,16.04443099,77.81838937,62.15867507,13,200,1,94.97886644,Moderate,7.987562899,6.315779803,238.7088644,13.95611688,139.4971918,Ecologically Degraded
9/24/2018 19:00,11.56637883,12.70865866,97.35542884,46.07329576,7,0,0,135.9794552,Low,8.135707232,7.933086471,260.3285067,110.896626,396.6836897,Ecologically Healthy
9/24/2018 20:00,9.605003833,16.30114423,97.97143792,21.87233317,10,0,0,102.8839458,Low,5.325304803,11.11203708,278.7531344,62.85309953,125.0652742,Ecologically Stable
9/24/2018 21:00,8.265593325,24.27967943,44.81879211,47.39027728,16,0,0,71.03273959,Low,7.321132901,5.642729826,116.8781442,106.5001341,220.3193448,Ecologically Healthy
9/24/2018 22:00,102.669584,20.95407624,47.24346365,47.58992265,11,100,0,79.81484477,Low,6.061915919,5.730213397,188.6842134,30.89172866,45.0966948,Ecologically Healthy
9/24/2018 23:00,44.48535907,19.17813899,46.68230752,10.17001608,9,0,0,74.77854785,Low,6.660734162,7.916458623,67.87714036,86.67071895,54.4163213,Ecologically Degraded
9/25/2018 0:00,18.70827501,18.78002261,93.2995834,10.77809669,11,0,0,107.0105544,Low,7.177193732,7.409609433,41.35088021,152.8550975,3.786534276,Ecologically Stable
9/25/2018 1:00,164.0573711,18.98189269,91.24803835,47.2178802,9,100,1,128.7794671,Moderate,7.514731001,6.447015246,285.0031404,33.43532229,191.306175,Ecologically Healthy
9/25/2018 2:00,216.3719114,19.16374011,79.4549597,17.16235954,16,150,0,75.16327931,Moderate,5.924788641,10.19239719,55.23381168,111.7755645,109.3121746,Ecologically Healthy
9/25/2018 3:00,207.3986218,15.31713418,35.9484844,24.25360326,9,50,1,101.5094722,Low,7.621211942,5.446829635,222.2493919,65.94314736,28.01075438,Ecologically Healthy
9/25/2018 4:00,88.91491633,11.39018223,84.23761475,25.0617332,8,100,0,124.4238274,Low,8.163643367,8.556153484,16.78863122,173.434944,274.4093482,Ecologically Degraded
9/25/2018 5:00,10.11679664,15.06603019,97.23622006,31.87101169,10,100,1,107.5322241,Low,7.402230481,7.5518801,278.3397377,129.5148779,487.2579666,Ecologically Stable
9/25/2018 6:00,17.87978613,11.33987712,46.61206433,16.07957393,10,0,0,105.2738156,Low,6.846295114,4.810679936,218.6121494,162.9745777,70.41840844,Ecologically Stable
9/25/2018 7:00,28.80760452,20.80605021,52.64565147,54.81971474,12,100,2,88.4974525,Low,8.078894724,9.083493871,158.9581836,193.0333476,469.9786041,Ecologically Healthy
9/25/2018 8:00,46.87962661,20.90460446,74.51299143,8.941396332,10,0,0,90.41326508,Low,6.276269307,6.840301103,86.10425796,28.04446403,256.8112591,Ecologically Healthy
9/25/2018 9:00,203.5250515,22.41973463,66.17306938,25.82605788,11,50,1,115.6276685,Low,6.318420911,10.01066876,230.6253837,33.80739547,334.9317653,Ecologically Stable
9/25/2018 10:00,108.6113488,24.26735778,80.09945574,11.2208889,13,100,0,109.3115284,High,8.264121525,5.308013833,259.6938264,20.60862558,348.4280559,Ecologically Healthy
9/25/2018 11:00,85.00101998,23.22725674,66.60448818,31.18826542,8,50,3,144.3689942,Moderate,5.858311079,8.17370803,140.830208,7.154656388,137.2079827,Ecologically Degraded
9/25/2018 12:00,92.26191357,14.7142411,32.51129379,14.37284217,8,0,1,112.4139157,Low,6.881354859,6.594358022,225.6593961,43.63413338,331.2276138,Ecologically Healthy
9/25/2018 13:00,157.571353,18.89587972,96.32736249,15.02486005,6,50,0,87.68699073,Moderate,6.598936915,9.410513321,292.9044613,60.57823196,61.53086261,Ecologically Stable
9/25/2018 14:00,150.6369002,19.2727436,81.23813156,19.28157995,13,0,1,105.2178034,Low,7.645080867,5.73269229,58.43112453,8.641841152,392.2333437,Ecologically Healthy
9/25/2018 15:00,84.1552708,16.96639777,97.14584849,30.92157802,18,100,0,93.45796842,Low,6.924035083,7.157212027,7.110006749,52.367218,179.047419,Ecologically Stable
9/25/2018 16:00,180.4083228,16.55899968,73.623461,44.91509416,7,0,0,109.2755077,Low,8.111195037,7.232745296,195.9865031,122.640547,44.79760515,Ecologically Healthy
9/25/2018 17:00,55.51716809,16.77626148,92.96490378,44.26818495,7,50,3,144.4463946,Low,7.803487566,7.00647558,6.433819008,119.9631052,3.250265383,Ecologically Healthy
9/25/2018 18:00,144.4376687,19.10571018,97.54880735,15.67287236,10,0,2,78.50364125,Low,7.301738122,2.737200581,106.1997609,159.7368981,386.4762752,Ecologically Healthy
9/25/2018 19:00,176.9905657,26.62573163,77.29615759,33.86306469,9,0,3,80.30935224,Low,5.074682115,5.975123,29.491532,20.27716818,307.6522948,Ecologically Stable
9/25/2018 20:00,156.6044742,21.89984291,66.29521183,17.06497331,5,50,1,79.14144219,Low,7.17914783,7.813259067,138.2083049,27.88386602,354.8108505,Ecologically Stable
9/25/2018 21:00,34.19977147,23.08705149,63.24680249,7.494868087,10,0,2,115.0487857,High,7.837811605,1.954499711,148.365174,159.1997054,170.815932,Ecologically Healthy
9/25/2018 22:00,69.59278257,22.41983176,32.57790636,9.128369056,8,0,1,83.02203801,High,6.21023396,8.291548421,49.49504998,18.17996657,192.8025644,Ecologically Healthy
9/25/2018 23:00,12.66345148,20.3067812,66.27984768,14.13072159,10,50,0,106.9752899,Low,6.076485273,9.512941619,195.6693949,39.77223658,304.8008385,Ecologically Degraded
9/26/2018 0:00,23.90593845,6.889715928,64.07961941,31.43833284,8,0,0,94.36556087,Low,7.99405198,5.739985095,141.7358083,92.8068707,151.0966096,Ecologically Degraded
9/26/2018 1:00,66.04426756,31.21659975,39.15577033,32.81706315,6,0,0,114.6196529,Low,7.94901047,8.732218577,205.6717518,66.90311825,346.3378789,Ecologically Stable
9/26/2018 2:00,87.58444707,19.85653713,96.00640076,19.06660675,17,50,0,75.75462221,Low,6.582370126,4.935808788,96.97607126,42.61596006,203.235761,Ecologically Healthy
9/26/2018 3:00,108.2836402,23.96184714,50.15818939,17.93582891,9,0,0,75.65360868,Moderate,6.501875671,2.13483906,255.5025736,22.49070125,475.7474077,Ecologically Degraded
9/26/2018 4:00,23.4010959,16.30374132,96.55285672,20.94813655,10,150,1,114.6773753,Low,5.427577884,6.61897946,156.6848403,152.4578984,88.40607386,Ecologically Stable
9/26/2018 5:00,73.76304209,21.8197519,96.43076036,29.67680844,8,50,0,121.7622525,Low,8.290764797,5.116044119,188.2518579,38.22198526,295.1696187,Ecologically Healthy
9/26/2018 6:00,161.9486284,17.18591473,38.77051727,42.92585851,9,50,1,87.23709005,Low,6.872654826,9.874300697,77.14715251,47.21627476,52.12236189,Ecologically Stable
9/26/2018 7:00,99.39505827,28.26367343,39.86717595,70.92696177,5,100,0,111.3136104,Low,5.93034131,6.320278934,0.666950117,0.651906361,102.4417365,Ecologically Stable
9/26/2018 8:00,122.8053864,13.65123524,95.49480484,41.42981777,9,50,0,87.67061127,Low,8.00825481,5.639335087,152.7011957,140.9225524,461.3256609,Ecologically Stable
9/26/2018 9:00,87.63223676,16.33091426,82.02786434,37.85203098,9,0,0,105.9472789,Low,7.254827145,6.542091477,31.33136092,59.92210654,301.1951818,Ecologically Stable
9/26/2018 10:00,43.45306186,18.20852825,84.67999663,28.45720314,6,0,2,106.2099877,Moderate,7.788017033,10.50417162,26.24699711,65.85733876,192.7400062,Ecologically Stable
9/26/2018 11:00,31.60443031,20.08365065,79.83538748,26.03719496,13,0,1,87.79095546,Low,6.724207311,8.169121634,121.3637064,88.51162418,455.8348336,Ecologically Healthy
9/26/2018 12:00,69.54101859,23.63214302,50.60827625,41.45760487,15,100,0,99.66553485,Low,6.523290949,4.763225788,247.6364953,150.7508032,71.09770743,Ecologically Stable
9/26/2018 13:00,133.7178984,24.59871767,75.15150636,23.88569622,8,50,0,90.64936256,Low,6.009296816,9.601180814,43.7612116,199.3560929,188.2227074,Ecologically Degraded
9/26/2018 14:00,37.50485923,12.63152318,30.57648756,36.61718716,8,50,0,115.4215583,Moderate,6.753125202,10.44464413,81.0572676,8.255383153,64.38469053,Ecologically Healthy
9/26/2018 15:00,54.10432448,16.60582195,48.3981415,33.26622931,11,50,1,108.0117872,Low,5.379471271,6.423523865,9.242705766,44.87580767,158.4067469,Ecologically Stable
9/26/2018 16:00,83.80433271,22.48422244,58.17185816,16.44997782,13,100,0,103.9405809,Low,6.895636228,8.243820103,187.2294049,159.7171131,248.4264148,Ecologically Healthy
9/26/2018 17:00,244.092721,19.04573535,62.83156456,27.07119531,11,100,0,97.31283511,Low,5.150368946,6.970649912,152.2512158,134.5717562,31.89347315,Ecologically Healthy
9/26/2018 18:00,104.6687104,19.06237579,33.99283747,53.9559494,11,50,0,69.20269275,Moderate,5.397470995,6.017276018,34.21036,72.59230181,419.612807,Ecologically Healthy
9/26/2018 19:00,102.3609445,12.14481318,36.57659868,45.81725359,13,0,1,59.22448595,Low,5.628581742,8.150516638,203.8503164,192.6617508,309.0981244,Ecologically Healthy
9/26/2018 20:00,61.47039052,6.779271483,63.73558512,16.93935394,9,0,3,72.98424909,Moderate,7.20794868,9.608777884,245.8748117,75.26426052,246.0398448,Ecologically Stable
9/26/2018 21:00,250.3862044,12.76693244,68.62809748,79.30848318,10,50,1,104.02374,Low,5.719301701,7.973814112,123.1837482,150.8772389,2.709852375,Ecologically Stable
9/26/2018 22:00,89.50224783,22.05363625,31.8464805,19.20059749,13,0,0,73.77366745,High,8.449021137,7.325265412,221.9820979,50.42766904,493.287429,Ecologically Critical
9/26/2018 23:00,166.5528473,21.9688014,94.0209749,42.51308069,13,0,1,115.2177326,Low,6.635216385,9.342747744,168.2031772,161.1257425,393.5638662,Ecologically Stable
9/27/2018 0:00,31.69008372,17.12839675,41.24864364,16.86469591,14,0,1,72.3592917,Low,7.99862056,8.607935782,291.3727612,152.8411751,373.8294081,Ecologically Degraded
9/27/2018 1:00,75.79031684,19.94796826,57.29229756,15.73224199,12,0,1,142.6036214,Low,7.966265709,6.889537857,24.07605052,186.9615397,224.4726558,Ecologically Stable
9/27/2018 2:00,444.6301423,15.09109238,40.38098754,4.691972543,7,50,1,94.68693539,Low,6.724452831,4.569299193,63.96490861,152.1115449,16.81375782,Ecologically Degraded
9/27/2018 3:00,91.2941965,24.68931308,92.44347333,42.38478541,6,50,2,119.5436902,Low,7.49103007,5.867717759,55.62417079,197.6364195,170.0502153,Ecologically Stable
9/27/2018 4:00,59.4742268,13.43066529,95.58655245,23.72771352,16,100,0,80.33782243,Low,7.100070901,5.490636181,153.8509063,121.5907029,287.2425765,Ecologically Healthy
9/27/2018 5:00,170.9794624,21.36254278,53.72966921,36.44127524,10,200,0,117.0795283,Moderate,6.761085071,4.964606487,121.9515049,93.8038829,129.8236049,Ecologically Stable
9/27/2018 6:00,64.54921925,14.55656999,63.21509821,29.57073952,12,50,0,136.3338042,Low,8.119093903,4.677757533,294.282517,161.9317986,13.64969341,Ecologically Healthy
9/27/2018 7:00,68.12598916,10.4031471,30.11777883,30.51234816,8,50,0,110.7852585,Moderate,5.269107094,5.50007722,93.8456465,121.237078,111.4237056,Ecologically Stable
9/27/2018 8:00,14.04642577,27.07936252,48.80661868,19.83677841,13,100,3,91.51657389,Low,8.369488781,8.826946314,103.642717,110.8770152,283.158611,Ecologically Stable
9/27/2018 9:00,7.598072937,14.11785802,43.93780885,32.03857915,9,100,0,125.3366903,Moderate,7.363425141,10.32439669,82.47849018,153.8401324,199.4656646,Ecologically Degraded
9/27/2018 10:00,112.3810664,19.70826485,49.34028352,8.430238417,11,0,3,129.8726317,Low,6.944995356,9.180116075,163.0260676,126.4304854,221.3804705,Ecologically Healthy
9/27/2018 11:00,55.02151237,22.07779375,43.22253931,41.44379352,8,0,0,102.746067,Low,7.140491802,8.449135295,276.2789772,48.95534218,372.8422952,Ecologically Healthy
9/27/2018 12:00,128.2224613,26.15881282,54.16152897,31.56211761,10,0,1,107.3761212,Low,7.346813774,7.339070986,292.6763421,34.35321994,379.4217171,Ecologically Stable
9/27/2018 13:00,106.6229633,14.40346365,45.27428263,41.43471148,4,0,0,91.61506161,Low,5.212576621,6.904672396,271.9587066,5.95196051,259.0952768,Ecologically Healthy
9/27/2018 14:00,87.95317996,22.09447567,95.47625214,8.058011767,9,0,0,144.9397921,Low,7.728498926,8.919487727,68.21428324,193.2009522,418.0673967,Ecologically Critical
9/27/2018 15:00,68.51921098,16.63223912,52.91045604,42.52344918,8,100,0,84.22872064,Low,7.655778998,9.07472457,235.8451157,17.76778305,46.67296258,Ecologically Stable
9/27/2018 16:00,39.95122762,16.86038075,97.67713226,23.40912639,12,0,1,62.31084565,Moderate,5.245022024,8.833222764,68.1328274,162.7228691,140.6837157,Ecologically Degraded
9/27/2018 17:00,36.94073376,16.56181086,98.84084118,20.89585558,9,0,0,71.25575732,Moderate,5.753208246,8.588548451,39.1799048,188.3387916,482.4352618,Ecologically Stable
9/27/2018 18:00,19.94691646,16.74578899,69.78050586,44.70029236,11,0,1,136.5368185,Low,7.238175715,2.40934953,36.65487735,57.40543595,191.676203,Ecologically Stable
9/27/2018 19:00,81.07569196,22.79678327,36.99114703,24.27998906,11,0,1,71.3783689,Low,5.837053059,6.413551642,178.3486264,95.77012518,1.548571697,Ecologically Healthy
9/27/2018 20:00,244.4063521,27.52661497,89.55567821,11.95125512,7,0,1,69.85061268,Moderate,5.40616449,6.281883367,185.9065091,166.6282436,115.054981,Ecologically Stable
9/27/2018 21:00,322.0537666,28.76903868,92.73312022,26.89262724,3,0,0,128.7656106,Moderate,5.640505152,6.250455447,202.1856215,76.69325973,266.54568,Ecologically Healthy
9/27/2018 22:00,38.6482325,32.10181625,64.81813716,32.33570211,8,0,0,101.812524,High,5.067855174,11.23517002,94.32240546,110.1293438,339.3119297,Ecologically Healthy
9/27/2018 23:00,153.6169632,16.22561504,55.95677607,18.73641098,11,0,0,111.6443731,Low,8.088809825,11.49847123,114.9396333,136.1143931,217.3499719,Ecologically Stable
9/28/2018 0:00,202.231423,34.49355219,49.92684577,11.73305317,10,50,2,121.0137146,Moderate,5.659163232,7.11260327,93.53552072,41.44494061,175.3003653,Ecologically Stable
9/28/2018 1:00,48.38238086,20.72260681,85.66344947,18.05951091,7,0,0,103.3494578,Low,7.192098082,8.422347951,169.4319258,113.2507046,325.2763017,Ecologically Stable
9/28/2018 2:00,138.4662764,22.71709574,85.00900383,37.01797174,8,50,0,85.00119329,Low,8.369004435,10.99414956,191.2701726,62.89932046,406.2363246,Ecologically Healthy
9/28/2018 3:00,181.2970579,25.63903471,60.02744401,12.73082555,10,0,1,101.9160681,Low,8.213408318,10.73742316,120.8840555,126.1746956,61.60600956,Ecologically Healthy
9/28/2018 4:00,19.61272845,19.36403656,70.67060103,17.06060404,10,100,0,115.705578,Low,5.432464217,4.016299597,181.3873032,118.1999268,216.9229188,Ecologically Healthy
9/28/2018 5:00,116.0021674,21.26105744,66.96906126,53.88413807,10,50,0,105.2902896,Low,5.15363858,5.542886506,5.911143305,67.71259171,95.01784718,Ecologically Healthy
9/28/2018 6:00,32.04540437,21.79071976,46.06002101,41.20849165,8,0,0,56.41713911,Low,6.088911386,9.314420609,239.7190303,151.0031442,456.5508575,Ecologically Stable
9/28/2018 7:00,119.5255594,17.27105287,62.42599372,29.04028593,12,0,0,86.62358548,Low,5.935791585,3.319254757,5.527535029,140.1871137,463.6240873,Ecologically Stable
9/28/2018 8:00,83.19058511,20.44046434,57.9044342,14.91055622,10,0,0,88.08602232,Low,7.879535156,7.847712971,76.62507416,136.2918652,265.322344,Ecologically Stable
9/28/2018 9:00,15.32998097,16.08526158,31.39144781,12.72825731,11,0,1,100.4767028,High,8.123181918,7.423381042,120.7275929,133.5695332,156.0321841,Ecologically Critical
9/28/2018 10:00,45.1902895,19.57128475,61.07033703,13.92018811,11,50,0,65.86279108,Low,7.199977477,5.327201196,135.3696716,86.33775905,136.2232186,Ecologically Healthy
9/28/2018 11:00,40.48165158,27.36267238,78.72856374,10.94409935,8,0,1,117.2940784,Low,5.236998176,8.471802028,262.8388702,156.3716748,194.5950165,Ecologically Healthy
9/28/2018 12:00,176.4015099,27.10691642,76.52076135,31.66265492,11,100,0,81.43667616,Moderate,6.69466662,6.300413731,168.3970977,199.2499037,2.532194924,Ecologically Stable
9/28/2018 13:00,77.40099387,9.900495307,44.59408484,27.43358431,11,0,1,101.8482176,Low,6.461975886,7.654353179,1.872052389,169.7295398,324.8938291,Ecologically Degraded
9/28/2018 14:00,37.3374096,21.79845915,54.51016411,24.42002796,6,0,0,103.6376982,High,7.390829067,7.379204048,110.1661236,141.0327057,213.3206446,Ecologically Stable
9/28/2018 15:00,129.3866877,20.54812578,54.60279622,37.98038148,10,0,2,120.6212185,Low,6.199443976,7.913213647,245.9684327,49.8170872,151.4379973,Ecologically Healthy
9/28/2018 16:00,65.76237674,16.23769002,37.05935432,44.3099622,7,50,0,127.5284101,Low,7.882359972,7.956701851,59.95805887,94.90213109,378.0873961,Ecologically Stable
9/28/2018 17:00,96.97098101,16.79659147,98.81307305,29.83397053,4,0,0,96.47122112,High,5.997233903,6.040557351,71.22628449,35.32181584,191.1350002,Ecologically Healthy
9/28/2018 18:00,72.55858112,18.51306908,86.66264091,26.67398433,11,50,1,83.26041339,Low,8.449666903,5.859175353,191.5966785,1.948469299,375.6164759,Ecologically Stable
9/28/2018 19:00,314.6589842,22.76511157,67.97341581,51.96690362,7,0,1,113.934569,Low,7.753998381,7.981546915,280.9220998,15.95199064,168.7531039,Ecologically Healthy
9/28/2018 20:00,96.31276474,17.05207773,70.28106766,10.96166425,8,100,1,87.69347353,Low,7.674220989,5.845382178,195.4986022,53.19249347,79.82826603,Ecologically Healthy
9/28/2018 21:00,140.3648798,22.98689819,70.36738547,37.47984364,5,0,1,121.8329579,Low,6.734805414,8.529322802,165.9068679,195.3427932,409.4304992,Ecologically Healthy
9/28/2018 22:00,175.8452658,23.42007438,44.24982106,31.22921837,8,50,1,111.1217818,Moderate,8.017549287,5.432794259,137.3551422,71.25461832,245.4496378,Ecologically Stable
9/28/2018 23:00,78.05493507,21.28841363,32.21530111,46.66167454,12,0,1,116.1059983,Low,6.963770858,7.786428465,79.26618683,9.813750693,266.6238386,Ecologically Stable
9/29/2018 0:00,205.2718085,19.33292429,73.68929445,19.61555187,12,50,0,70.24268322,Low,5.590037965,2.864508008,271.9008028,82.20168945,354.6376746,Ecologically Stable
9/29/2018 1:00,154.6549089,19.51759526,57.02524004,23.91877791,12,50,2,99.23481799,High,7.023446279,6.066977802,31.58793131,81.33817561,459.9279744,Ecologically Healthy
9/29/2018 2:00,9.033806759,20.16248027,79.86009297,7.356729751,9,50,0,90.78187491,Moderate,6.228547463,4.720893924,132.2386907,122.7041479,69.85719013,Ecologically Healthy
9/29/2018 3:00,43.12991165,26.29247503,74.20418656,19.86834123,11,100,0,115.2098062,Low,6.107422352,9.490971407,149.5481617,99.74262875,289.9324332,Ecologically Stable
9/29/2018 4:00,79.00792273,19.76424228,33.82215122,78.40894738,15,100,0,75.1753576,Low,8.127350317,7.976432676,279.1540807,56.87327223,426.4728914,Ecologically Healthy
9/29/2018 5:00,86.28689422,20.7918597,53.2940863,18.85334174,12,100,0,104.7672697,Low,5.821897383,6.529554594,215.5201165,49.17879553,243.8234038,Ecologically Healthy
9/29/2018 6:00,49.42332976,16.85542018,71.55584261,30.94525341,11,50,1,92.25819854,Low,5.269421649,7.49050045,141.2203913,69.131,265.9632588,Ecologically Degraded
9/29/2018 7:00,113.4386372,14.86370602,81.68272391,65.40517704,12,0,0,106.1887433,Moderate,5.280634288,3.68992799,229.3302577,141.2721916,415.9749355,Ecologically Degraded
